"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2010",14.683,
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2011",14.849,
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2012",14.968,
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2013",13.621,
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2014",13.627,
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2015",13.638,
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2016",14.013,
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2017",13.735,
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2018",14.391,
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2019",14.167,
"SVN","TAXINCOME","TOT","PC_TOT_TAX","A","2020",14.651,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1965",6.753,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1966",7.206,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1967",7.431,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1968",7.53,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1969",7.779,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1970",7.851,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1971",8.397,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1972",8.294,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1973",8.403,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1974",9.07,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1975",9.042,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1976",9.519,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1977",9.744,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1978",9.717,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1979",9.742,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1980",9.862,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1981",10.036,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1982",10.039,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1983",9.858,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1984",9.763,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1985",9.828,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1986",10.107,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1987",10.152,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1988",10.284,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1989",9.825,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1990",8.992,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1991",8.533,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1992",8.698,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1993",8.612,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1994",8.569,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1995",8.124,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1996",8.125,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1997",8.157,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1998",8.315,
"OAVG","TAXINCOME","TOT","PC_GDP","A","1999",8.291,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2000",8.252,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2001",8.235,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2002",7.803,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2003",7.671,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2004",7.574,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2005",7.637,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2006",7.651,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2007",7.779,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2008",7.717,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2009",7.465,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2010",7.241,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2011",7.315,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2012",7.534,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2013",7.675,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2014",7.797,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2015",7.864,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2016",7.808,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2017",7.89,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2018",7.935,
"OAVG","TAXINCOME","TOT","PC_GDP","A","2019",8.045,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1965",26.198,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1966",27.343,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1967",27.252,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1968",27.347,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1969",27.585,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1970",27.961,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1971",29.267,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1972",28.881,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1973",29.035,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1974",30.266,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1975",29.794,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1976",30.802,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1977",30.952,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1978",31.174,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1979",31.521,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1980",31.307,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1981",31.179,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1982",30.995,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1983",30.554,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1984",30.084,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1985",29.756,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1986",29.933,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1987",29.521,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1988",29.833,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1989",28.913,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1990",26.591,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1991",25.267,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1992",25.59,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1993",25.113,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1994",24.815,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1995",23.674,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1996",23.498,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1997",23.437,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1998",23.862,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","1999",23.55,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2000",23.417,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2001",23.87,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2002",23.025,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2003",22.67,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2004",22.327,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2005",22.152,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2006",22.216,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2007",22.669,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2008",22.996,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2009",22.681,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2010",22.019,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2011",22.12,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2012",22.448,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2013",22.631,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2014",22.792,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2015",23.105,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2016",22.556,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2017",22.954,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2018",23.063,
"OAVG","TAXINCOME","TOT","PC_TOT_TAX","A","2019",23.491,
"MEX","TAXINCOME","TOT","PC_GDP","A","2002",2.363,
"MEX","TAXINCOME","TOT","PC_GDP","A","2003",2.417,
"MEX","TAXINCOME","TOT","PC_GDP","A","2004",2.267,
"MEX","TAXINCOME","TOT","PC_GDP","A","2005",2.048,
"MEX","TAXINCOME","TOT","PC_GDP","A","2006",2.06,
"MEX","TAXINCOME","TOT","PC_GDP","A","2007",2.077,
"MEX","TAXINCOME","TOT","PC_GDP","A","2008",2.309,
"MEX","TAXINCOME","TOT","PC_GDP","A","2009",2.304,
"MEX","TAXINCOME","TOT","PC_GDP","A","2010",2.345,
"MEX","TAXINCOME","TOT","PC_GDP","A","2011",2.403,
"MEX","TAXINCOME","TOT","PC_GDP","A","2012",2.514,
"MEX","TAXINCOME","TOT","PC_GDP","A","2013",2.615,
"MEX","TAXINCOME","TOT","PC_GDP","A","2014",2.941,
"MEX","TAXINCOME","TOT","PC_GDP","A","2015",3.281,
"MEX","TAXINCOME","TOT","PC_GDP","A","2016",3.387,
"MEX","TAXINCOME","TOT","PC_GDP","A","2017",3.438,
"MEX","TAXINCOME","TOT","PC_GDP","A","2018",3.419,
"MEX","TAXINCOME","TOT","PC_GDP","A","2019",3.394,
"MEX","TAXINCOME","TOT","PC_GDP","A","2020",3.774,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2002",18.739,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2003",19.076,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2004",19.613,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2005",18.028,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2006",17.782,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2007",17.288,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2008",18.328,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2009",18.48,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2010",18.265,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2011",18.821,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2012",19.877,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2013",19.655,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2014",21.477,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2015",20.633,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2016",20.392,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2017",21.381,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2018",21.176,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2019",20.76,
"MEX","TAXINCOME","TOT","PC_TOT_TAX","A","2020",21.045,
"CHL","TAXINCOME","TOT","PC_GDP","A","1990",0.942,
"CHL","TAXINCOME","TOT","PC_GDP","A","1991",1.089,
"CHL","TAXINCOME","TOT","PC_GDP","A","1992",1.082,
"CHL","TAXINCOME","TOT","PC_GDP","A","1993",0.966,
"CHL","TAXINCOME","TOT","PC_GDP","A","1994",1.058,
"CHL","TAXINCOME","TOT","PC_GDP","A","1995",0.955,
"CHL","TAXINCOME","TOT","PC_GDP","A","1996",1.027,
"CHL","TAXINCOME","TOT","PC_GDP","A","1997",1.141,
"CHL","TAXINCOME","TOT","PC_GDP","A","1998",1.313,
"CHL","TAXINCOME","TOT","PC_GDP","A","1999",1.316,
"CHL","TAXINCOME","TOT","PC_GDP","A","2000",1.438,
"CHL","TAXINCOME","TOT","PC_GDP","A","2001",1.514,
"CHL","TAXINCOME","TOT","PC_GDP","A","2002",1.34,
"CHL","TAXINCOME","TOT","PC_GDP","A","2003",1.216,
"CHL","TAXINCOME","TOT","PC_GDP","A","2004",1.112,
"CHL","TAXINCOME","TOT","PC_GDP","A","2005",1.073,
"CHL","TAXINCOME","TOT","PC_GDP","A","2006",0.952,
"CHL","TAXINCOME","TOT","PC_GDP","A","2007",1.091,
"CHL","TAXINCOME","TOT","PC_GDP","A","2008",1.222,
"CHL","TAXINCOME","TOT","PC_GDP","A","2009",1.296,
"CHL","TAXINCOME","TOT","PC_GDP","A","2010",1.339,
"CHL","TAXINCOME","TOT","PC_GDP","A","2011",1.385,
"CHL","TAXINCOME","TOT","PC_GDP","A","2012",1.457,
"CHL","TAXINCOME","TOT","PC_GDP","A","2013",1.425,
"CHL","TAXINCOME","TOT","PC_GDP","A","2014",1.423,
"CHL","TAXINCOME","TOT","PC_GDP","A","2015",2.006,
"CHL","TAXINCOME","TOT","PC_GDP","A","2016",1.764,
"CHL","TAXINCOME","TOT","PC_GDP","A","2017",1.947,
"CHL","TAXINCOME","TOT","PC_GDP","A","2018",1.416,
"CHL","TAXINCOME","TOT","PC_GDP","A","2019",1.496,
"CHL","TAXINCOME","TOT","PC_GDP","A","2020",1.983,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","1990",5.579,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","1991",6.125,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","1992",5.864,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","1993",5.18,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","1994",5.748,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","1995",5.219,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","1996",5.257,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","1997",5.992,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","1998",6.969,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","1999",7.277,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2000",7.645,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2001",7.948,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2002",7.017,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2003",6.453,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2004",5.824,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2005",5.178,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2006",4.331,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2007",4.803,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2008",5.707,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2009",7.474,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2010",6.834,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2011",6.561,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2012",6.833,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2013",7.173,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2014",7.254,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2015",9.836,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2016",8.763,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2017",9.652,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2018",6.701,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2019",7.16,
"CHL","TAXINCOME","TOT","PC_TOT_TAX","A","2020",10.262,
"LVA","TAXINCOME","TOT","PC_GDP","A","1995",4.865,
"LVA","TAXINCOME","TOT","PC_GDP","A","1996",4.889,
"LVA","TAXINCOME","TOT","PC_GDP","A","1997",5.159,
"LVA","TAXINCOME","TOT","PC_GDP","A","1998",5.341,
"LVA","TAXINCOME","TOT","PC_GDP","A","1999",5.454,
"LVA","TAXINCOME","TOT","PC_GDP","A","2000",5.475,
"LVA","TAXINCOME","TOT","PC_GDP","A","2001",5.478,
"LVA","TAXINCOME","TOT","PC_GDP","A","2002",5.455,
"LVA","TAXINCOME","TOT","PC_GDP","A","2003",5.545,
"LVA","TAXINCOME","TOT","PC_GDP","A","2004",5.681,
"LVA","TAXINCOME","TOT","PC_GDP","A","2005",5.385,
"LVA","TAXINCOME","TOT","PC_GDP","A","2006",5.583,
"LVA","TAXINCOME","TOT","PC_GDP","A","2007",5.676,
"LVA","TAXINCOME","TOT","PC_GDP","A","2008",5.963,
"LVA","TAXINCOME","TOT","PC_GDP","A","2009",5.336,
"LVA","TAXINCOME","TOT","PC_GDP","A","2010",6.194,
"LVA","TAXINCOME","TOT","PC_GDP","A","2011",5.569,
"LVA","TAXINCOME","TOT","PC_GDP","A","2012",5.708,
"LVA","TAXINCOME","TOT","PC_GDP","A","2013",5.758,
"LVA","TAXINCOME","TOT","PC_GDP","A","2014",5.917,
"LVA","TAXINCOME","TOT","PC_GDP","A","2015",5.882,
"LVA","TAXINCOME","TOT","PC_GDP","A","2016",6.259,
"LVA","TAXINCOME","TOT","PC_GDP","A","2017",6.591,
"LVA","TAXINCOME","TOT","PC_GDP","A","2018",5.976,
"LVA","TAXINCOME","TOT","PC_GDP","A","2019",6.503,
"LVA","TAXINCOME","TOT","PC_GDP","A","2020",6.095,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","1995",16.364,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","1996",16.746,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","1997",17.038,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","1998",17.068,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","1999",18.007,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2000",18.823,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2001",19.453,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2002",19.588,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2003",20.191,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2004",20.575,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2005",19.316,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2006",19.49,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2007",20.098,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2008",21.381,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2009",18.944,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2010",21.624,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2011",19.741,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2012",19.715,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2013",19.714,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2014",19.878,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2015",19.697,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2016",20.317,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2017",21.125,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2018",19.188,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2019",20.813,
"LVA","TAXINCOME","TOT","PC_TOT_TAX","A","2020",19.098,
"LTU","TAXINCOME","TOT","PC_GDP","A","1995",6.272,
"LTU","TAXINCOME","TOT","PC_GDP","A","1996",6.189,
"LTU","TAXINCOME","TOT","PC_GDP","A","1997",7.145,
"LTU","TAXINCOME","TOT","PC_GDP","A","1998",7.639,
"LTU","TAXINCOME","TOT","PC_GDP","A","1999",8.236,
"LTU","TAXINCOME","TOT","PC_GDP","A","2000",7.643,
"LTU","TAXINCOME","TOT","PC_GDP","A","2001",7.202,
"LTU","TAXINCOME","TOT","PC_GDP","A","2002",6.806,
"LTU","TAXINCOME","TOT","PC_GDP","A","2003",6.489,
"LTU","TAXINCOME","TOT","PC_GDP","A","2004",6.772,
"LTU","TAXINCOME","TOT","PC_GDP","A","2005",6.838,
"LTU","TAXINCOME","TOT","PC_GDP","A","2006",6.772,
"LTU","TAXINCOME","TOT","PC_GDP","A","2007",6.517,
"LTU","TAXINCOME","TOT","PC_GDP","A","2008",6.485,
"LTU","TAXINCOME","TOT","PC_GDP","A","2009",4.079,
"LTU","TAXINCOME","TOT","PC_GDP","A","2010",3.585,
"LTU","TAXINCOME","TOT","PC_GDP","A","2011",3.489,
"LTU","TAXINCOME","TOT","PC_GDP","A","2012",3.471,
"LTU","TAXINCOME","TOT","PC_GDP","A","2013",3.567,
"LTU","TAXINCOME","TOT","PC_GDP","A","2014",3.623,
"LTU","TAXINCOME","TOT","PC_GDP","A","2015",3.855,
"LTU","TAXINCOME","TOT","PC_GDP","A","2016",3.979,
"LTU","TAXINCOME","TOT","PC_GDP","A","2017",4.024,
"LTU","TAXINCOME","TOT","PC_GDP","A","2018",4.25,
"LTU","TAXINCOME","TOT","PC_GDP","A","2019",7.231,
"LTU","TAXINCOME","TOT","PC_GDP","A","2020",7.187,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","1995",22.681,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","1996",22.702,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","1997",22.866,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","1998",23.318,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","1999",25.215,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2000",24.797,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2001",24.532,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2002",23.445,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2003",22.64,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2004",23.33,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2005",23.39,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2006",22.451,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2007",21.679,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2008",21.186,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2009",13.5,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2010",12.674,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2011",12.844,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2012",12.895,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2013",13.354,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2014",13.186,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2015",13.441,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2016",13.417,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2017",13.575,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2018",14.061,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2019",23.881,
"LTU","TAXINCOME","TOT","PC_TOT_TAX","A","2020",22.999,
"COL","TAXINCOME","TOT","PC_GDP","A","1990",0.208,
"COL","TAXINCOME","TOT","PC_GDP","A","1991",0.281,
"COL","TAXINCOME","TOT","PC_GDP","A","1992",0.214,
"COL","TAXINCOME","TOT","PC_GDP","A","1993",0.174,
"COL","TAXINCOME","TOT","PC_GDP","A","1994",0.15,
"COL","TAXINCOME","TOT","PC_GDP","A","1995",0.151,
"COL","TAXINCOME","TOT","PC_GDP","A","1996",0.137,
"COL","TAXINCOME","TOT","PC_GDP","A","1997",0.134,
"COL","TAXINCOME","TOT","PC_GDP","A","1998",0.141,
"COL","TAXINCOME","TOT","PC_GDP","A","1999",0.15,
"COL","TAXINCOME","TOT","PC_GDP","A","2000",0.768,
"COL","TAXINCOME","TOT","PC_GDP","A","2001",0.87,
"COL","TAXINCOME","TOT","PC_GDP","A","2002",0.88,
"COL","TAXINCOME","TOT","PC_GDP","A","2003",0.945,
"COL","TAXINCOME","TOT","PC_GDP","A","2004",0.979,
"COL","TAXINCOME","TOT","PC_GDP","A","2005",1.064,
"COL","TAXINCOME","TOT","PC_GDP","A","2006",1.086,
"COL","TAXINCOME","TOT","PC_GDP","A","2007",1.109,
"COL","TAXINCOME","TOT","PC_GDP","A","2008",1.056,
"COL","TAXINCOME","TOT","PC_GDP","A","2009",1.043,
"COL","TAXINCOME","TOT","PC_GDP","A","2010",0.954,
"COL","TAXINCOME","TOT","PC_GDP","A","2011",1.035,
"COL","TAXINCOME","TOT","PC_GDP","A","2012",1.026,
"COL","TAXINCOME","TOT","PC_GDP","A","2013",1.091,
"COL","TAXINCOME","TOT","PC_GDP","A","2014",1.094,
"COL","TAXINCOME","TOT","PC_GDP","A","2015",1.145,
"COL","TAXINCOME","TOT","PC_GDP","A","2016",1.14,
"COL","TAXINCOME","TOT","PC_GDP","A","2017",1.129,
"COL","TAXINCOME","TOT","PC_GDP","A","2018",1.239,
"COL","TAXINCOME","TOT","PC_GDP","A","2019",1.334,
"COL","TAXINCOME","TOT","PC_GDP","A","2020",1.294,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","1990",1.83,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","1991",2.107,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","1992",1.536,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","1993",1.209,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","1994",0.952,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","1995",0.945,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","1996",0.822,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","1997",0.774,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","1998",0.863,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","1999",0.927,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2000",4.9,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2001",5.023,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2002",5.128,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2003",5.463,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2004",5.451,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2005",5.825,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2006",5.637,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2007",5.746,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2008",5.547,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2009",5.541,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2010",5.274,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2011",5.468,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2012",5.205,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2013",5.447,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2014",5.596,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2015",5.754,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2016",5.973,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2017",5.947,
"COL","TAXINCOME","TOT","PC_TOT_TAX","A","2018",6.429,
